location,date,population,people_vaccinated,PercentageOfPeopleVaccinated
Guernsey,2021-02-17,63329,,0
Guernsey,2021-03-25,63329,,0
Guernsey,2021-04-04,63329,,0
Guernsey,2021-05-02,63329,,0
Guernsey,2021-05-04,63329,,0
Guernsey,2021-05-13,63329,,0
Guernsey,2021-05-17,63329,,0
Guernsey,2021-05-18,63329,,0
Guernsey,2021-05-31,63329,,0
Guernsey,2021-06-01,63329,,0
Guernsey,2021-06-07,63329,,0
Guernsey,2021-06-09,63329,,0
Guernsey,2021-06-17,63329,,0
Guernsey,2021-06-23,63329,,0
Guernsey,2021-06-24,63329,,0
Guernsey,2021-08-13,63329,,0
Guernsey,2021-08-20,63329,,0
Guernsey,2021-09-08,63329,,0
Guernsey,2021-09-29,63329,,0
Guernsey,2021-10-15,63329,,0
Guernsey,2021-11-02,63329,,0
Guernsey,2021-12-30,63329,,0
Guernsey,2022-01-14,63329,,0
Guernsey,2022-01-31,63329,,0
Guernsey,2022-02-18,63329,,0
Guernsey,2022-02-20,63329,,0
Guernsey,2022-02-21,63329,,0
Guernsey,2022-03-01,63329,,0
Guernsey,2022-03-20,63329,,0
Guernsey,2022-03-22,63329,,0
Guernsey,2022-04-04,63329,,0
Guernsey,2022-05-15,63329,,0
Guernsey,2022-06-03,63329,,0
Guernsey,2022-06-05,63329,,0
Guernsey,2022-06-17,63329,,0
Guernsey,2022-06-20,63329,,0
Guernsey,2022-07-02,63329,,0
Guernsey,2022-07-06,63329,,0
Guernsey,2022-07-23,63329,,0
Guernsey,2022-08-18,63329,,0
Guernsey,2022-09-05,63329,,0
Guernsey,2022-10-01,63329,,0
Guernsey,2022-10-29,63329,,0
Guernsey,2022-11-08,63329,,0
Guernsey,2022-11-24,63329,,0
Guernsey,2022-12-04,63329,,0
Guernsey,2022-12-16,63329,,0
Hungary,2020-03-07,9967300,,0
Hungary,2020-04-11,9967300,,0
Hungary,2020-04-26,9967300,,0
Hungary,2020-05-04,9967300,,0
Hungary,2020-05-05,9967300,,0
Hungary,2020-05-07,9967300,,0
Hungary,2020-05-28,9967300,,0
Hungary,2020-06-13,9967300,,0
Hungary,2020-07-13,9967300,,0
Hungary,2020-07-14,9967300,,0
Hungary,2020-07-19,9967300,,0
Hungary,2020-08-03,9967300,,0
Hungary,2020-08-27,9967300,,0
Hungary,2020-09-06,9967300,,0
Hungary,2020-09-14,9967300,,0
Hungary,2020-09-16,9967300,,0
Hungary,2020-10-01,9967300,,0
Hungary,2020-11-06,9967300,,0
Hungary,2020-11-21,9967300,,0
Hungary,2020-12-21,9967300,,0
Hungary,2020-12-29,9967300,,0
Hungary,2021-01-05,9967300,,0
Hungary,2021-01-23,9967300,145257.0,1.4573349021962207
Hungary,2021-01-24,9967300,146695.0,1.4717620732747791
Hungary,2021-02-12,9967300,330745.0,3.3182995120847125
Hungary,2021-02-23,9967300,471004.0,4.725490463619852
Hungary,2021-02-26,9967300,563601.0,5.65449794648583
Hungary,2021-03-05,9967300,949497.0,9.526116590805298
Hungary,2021-03-13,9967300,1319266.0,13.235936217055283
Hungary,2021-06-02,9967300,5227318.0,52.44465303757164
Hungary,2021-06-03,9967300,5238903.0,52.56088306326364
Hungary,2021-06-05,9967300,5260418.0,52.77673882526308
Hungary,2021-06-18,9967300,,0
Hungary,2021-06-19,9967300,,0
Hungary,2021-06-25,9967300,,0
Hungary,2021-07-06,9967300,,0
Hungary,2021-08-10,9967300,5658623.0,56.771851244830096
Hungary,2021-08-16,9967300,5681559.0,57.00196362025278
Hungary,2021-08-18,9967300,5693214.0,57.11889594217253
Hungary,2021-09-06,9967300,5821254.0,58.40349607075294
Hungary,2021-09-15,9967300,5850887.0,58.700798129564426
Hungary,2021-09-21,9967300,5865865.0,58.85106945669561
Hungary,2021-11-18,9967300,6017807.0,60.375473648641595
Hungary,2021-12-11,9967300,,0
Hungary,2021-12-22,9967300,6245773.0,62.662611675133014
Hungary,2022-01-16,9967300,6319434.0,63.401637995590384
Hungary,2022-02-02,9967300,6366402.0,63.87285869880161
Hungary,2022-02-19,9967300,,0
Hungary,2022-02-25,9967300,,0
Hungary,2022-03-12,9967300,,0
Hungary,2022-03-13,9967300,,0
Hungary,2022-03-14,9967300,,0
Hungary,2022-04-26,9967300,6406339.0,64.27353876233734
Hungary,2022-05-10,9967300,6407918.0,64.28938055867465
Hungary,2022-05-15,9967300,,0
Hungary,2022-05-19,9967300,,0
Hungary,2022-05-25,9967300,,0
Hungary,2022-05-31,9967300,6410059.0,64.31086079044043
Hungary,2022-06-03,9967300,,0
Hungary,2022-07-03,9967300,,0
Hungary,2022-07-19,9967300,6412843.0,64.33879211469822
Hungary,2022-08-26,9967300,,0
Hungary,2022-09-01,9967300,,0
Hungary,2022-09-13,9967300,6417307.0,64.38357854842192
Hungary,2022-09-18,9967300,,0
Hungary,2022-11-15,9967300,6419758.0,64.40816894919628
Hungary,2022-12-20,9967300,6420700.0,64.41761984986111
Hungary,2023-01-04,9967300,,0
Hungary,2023-02-10,9967300,,0
Iceland,2020-03-02,372903,,0
Iceland,2020-03-11,372903,,0
Iceland,2020-03-12,372903,,0
Iceland,2020-03-30,372903,,0
Iceland,2020-04-01,372903,,0
Iceland,2020-04-12,372903,,0
Iceland,2020-04-15,372903,,0
Iceland,2020-05-09,372903,,0
Iceland,2020-05-13,372903,,0
Iceland,2020-05-18,372903,,0
Iceland,2020-06-03,372903,,0
Iceland,2020-06-11,372903,,0
Iceland,2020-07-22,372903,,0
Iceland,2020-08-17,372903,,0
Iceland,2020-08-19,372903,,0
Iceland,2020-09-14,372903,,0
Iceland,2020-10-13,372903,,0
Iceland,2020-12-03,372903,,0
Iceland,2020-12-12,372903,,0
Iceland,2020-12-15,372903,,0
Iceland,2020-12-16,372903,,0
Iceland,2020-12-18,372903,,0
Iceland,2021-02-07,372903,,0
Iceland,2021-02-10,372903,,0
Iceland,2021-03-19,372903,37865.0,10.154115145225434
Iceland,2021-03-30,372903,,0
Iceland,2021-04-07,372903,,0
Iceland,2021-05-10,372903,,0
Iceland,2021-05-26,372903,,0
Iceland,2021-06-05,372903,,0
Iceland,2021-06-21,372903,,0
Iceland,2021-08-03,372903,,0
Iceland,2021-08-06,372903,275173.0,73.79211215785338
Iceland,2021-09-08,372903,,0
Iceland,2021-09-10,372903,280486.0,75.2168794565879
Iceland,2021-09-17,372903,281141.0,75.39252835187703
Iceland,2021-10-02,372903,,0
Iceland,2021-11-20,372903,,0
Iceland,2021-11-29,372903,,0
Iceland,2022-01-20,372903,305935.0,82.04144241263815
Iceland,2022-01-21,372903,,0
Iceland,2022-04-10,372903,,0
Iceland,2022-04-22,372903,,0
Iceland,2022-05-24,372903,,0
Iceland,2022-06-08,372903,,0
Iceland,2022-06-17,372903,,0
Iceland,2022-06-23,372903,,0
Iceland,2022-07-13,372903,,0
Iceland,2022-07-28,372903,,0
Iceland,2022-09-28,372903,,0
Iceland,2022-11-18,372903,,0
Iceland,2022-12-17,372903,,0
Iceland,2023-01-12,372903,,0
Iceland,2023-02-19,372903,,0
Ireland,2020-03-06,5023110,,0
Ireland,2020-04-01,5023110,,0
Ireland,2020-04-03,5023110,,0
Ireland,2020-04-13,5023110,,0
Ireland,2020-04-27,5023110,,0
Ireland,2020-05-07,5023110,,0
Ireland,2020-05-16,5023110,,0
Ireland,2020-05-17,5023110,,0
Ireland,2020-05-24,5023110,,0
Ireland,2020-06-27,5023110,,0
Ireland,2020-07-12,5023110,,0
Ireland,2020-08-09,5023110,,0
Ireland,2020-09-22,5023110,,0
Ireland,2020-10-15,5023110,,0
Ireland,2020-10-17,5023110,,0
Ireland,2020-10-24,5023110,,0
Ireland,2020-11-16,5023110,,0
Ireland,2020-11-20,5023110,,0
Ireland,2020-12-01,5023110,,0
Ireland,2020-12-26,5023110,,0
Ireland,2021-01-23,5023110,148159.0,2.949548367265844
Ireland,2021-03-01,5023110,323705.0,6.444316944807876
Ireland,2021-04-19,5023110,924899.0,18.412883019835526
Ireland,2021-04-22,5023110,1016933.0,20.24509526771075
Ireland,2021-04-26,5023110,1091967.0,21.73887163087077
Ireland,2021-05-13,5023110,1581062.0,31.47577157409317
Ireland,2021-05-19,5023110,1784415.0,35.52412171906318
Ireland,2021-07-01,5023110,2691772.0,53.58777872185906
Ireland,2021-07-08,5023110,2815903.0,56.058977828069786
Ireland,2021-08-02,5023110,3432600.0,68.33617752196449
Ireland,2021-08-04,5023110,3471303.0,69.1066765835017
Ireland,2021-08-30,5023110,3745447.0,74.56433347640544
Ireland,2021-09-03,5023110,3765628.0,74.96609668754883
Ireland,2021-09-06,5023110,3776392.0,75.1803863265532
Ireland,2021-09-09,5023110,3785982.0,75.371303981519
Ireland,2021-09-17,5023110,3804451.0,75.73898470827226
Ireland,2021-10-19,5023110,3847332.0,76.5926593654765
Ireland,2021-10-23,5023110,3854569.0,76.7367335123991
Ireland,2021-11-04,5023110,3872078.0,77.08530256566254
Ireland,2021-11-05,5023110,3873712.0,77.11783222658163
Ireland,2021-11-10,5023110,3879749.0,77.23801678164196
Ireland,2021-11-12,5023110,3882296.0,77.28872244036958
Ireland,2021-11-14,5023110,3885341.0,77.34934227972005
Ireland,2021-11-20,5023110,3893790.0,77.5175449144235
Ireland,2021-11-22,5023110,3896308.0,77.56767324134779
Ireland,2021-11-24,5023110,3900092.0,77.64300508768675
Ireland,2021-12-12,5023110,3919618.0,78.03172856327198
Ireland,2021-12-17,5023110,3924027.0,78.11950290537253
Ireland,2021-12-22,5023110,3928933.0,78.2171715201027
Ireland,2021-12-25,5023110,3929966.0,78.23773647709744
Ireland,2021-12-30,5023110,3932951.0,78.29716183685478
Ireland,2022-01-03,5023110,3937644.0,78.39059004902941
Ireland,2022-01-18,5023110,4024207.0,80.11388566600598
Ireland,2022-01-24,5023110,4042659.0,80.4812279568745
Ireland,2022-02-07,5023110,4057927.0,80.7851831973352
Ireland,2022-02-16,5023110,4065984.0,80.94558189869699
Ireland,2022-04-21,5023110,4088985.0,81.40348565071665
Ireland,2022-04-30,5023110,4090537.0,81.43438285619182
Ireland,2022-05-21,5023110,4093876.0,81.50085564554853
Ireland,2022-06-11,5023110,4096047.0,81.54407589882598
Ireland,2022-06-27,5023110,4097273.0,81.56848309851192
Ireland,2022-07-18,5023110,4098875.0,81.60037570364803
Ireland,2022-07-20,5023110,4099005.0,81.60296374276643
Ireland,2022-08-19,5023110,4100702.0,81.6367476072583
Ireland,2022-08-22,5023110,4100831.0,81.63931573838349
Ireland,2022-09-03,5023110,4101449.0,81.65161887819255
Ireland,2022-09-06,5023110,4101548.0,81.65358976952119
Ireland,2022-09-11,5023110,4101818.0,81.65896492769019
Ireland,2022-09-13,5023110,4101883.0,81.66025894724939
Ireland,2022-09-19,5023110,4102118.0,81.66493732565576
Ireland,2022-10-07,5023110,4102944.0,81.68138132805426
Ireland,2022-10-09,5023110,4103000.0,81.6824961756745
Ireland,2022-11-18,5023110,4105562.0,81.7335004543004
Ireland,2022-12-02,5023110,4106018.0,81.74257849920807
Ireland,2022-12-15,5023110,4106372.0,81.74962592880742
Ireland,2022-12-30,5023110,4106619.0,81.7545432031324
Ireland,2023-01-16,5023110,4107263.0,81.76736395076514
Ireland,2023-01-24,5023110,4107476.0,81.7716043533207
Ireland,2023-02-01,5023110,4107616.0,81.77439147237129
Ireland,2023-02-23,5023110,4108015.0,81.78233476166548
Isle of Man,2020-03-29,84534,,0
Isle of Man,2020-05-01,84534,,0
Isle of Man,2020-05-04,84534,,0
Isle of Man,2020-05-31,84534,,0
Isle of Man,2020-06-03,84534,,0
Isle of Man,2020-06-11,84534,,0
Isle of Man,2020-06-18,84534,,0
Isle of Man,2020-09-03,84534,,0
Isle of Man,2020-09-25,84534,,0
Isle of Man,2020-10-09,84534,,0
Isle of Man,2020-10-10,84534,,0
Isle of Man,2020-10-19,84534,,0
Isle of Man,2020-10-22,84534,,0
Isle of Man,2020-10-27,84534,,0
Isle of Man,2020-11-16,84534,,0
Isle of Man,2021-01-01,84534,,0
Isle of Man,2021-01-14,84534,,0
Isle of Man,2021-01-17,84534,,0
Isle of Man,2021-01-25,84534,3897.0,4.609979416566115
Isle of Man,2021-01-26,84534,4247.0,5.024014006198689
Isle of Man,2021-02-25,84534,13286.0,15.716753022452504
Isle of Man,2021-03-05,84534,15792.0,18.681240684221734
Isle of Man,2021-03-19,84534,,0
Isle of Man,2021-04-10,84534,45462.0,53.779544325360206
Isle of Man,2021-04-27,84534,55110.0,65.19270352757471
Isle of Man,2021-05-03,84534,56896.0,67.30546289067121
Isle of Man,2021-05-06,84534,59217.0,70.05110369792035
Isle of Man,2021-06-01,84534,,0
Isle of Man,2021-06-03,84534,61315.0,72.53294532377504
Isle of Man,2021-06-08,84534,,0
Isle of Man,2021-06-13,84534,,0
Isle of Man,2021-06-18,84534,,0
Isle of Man,2021-06-30,84534,,0
Isle of Man,2021-07-06,84534,63621.0,75.26084179146852
Isle of Man,2021-07-07,84534,63984.0,75.69025480871602
Isle of Man,2021-07-14,84534,64222.0,75.97179832966617
Isle of Man,2021-07-30,84534,64872.0,76.74071971041238
Isle of Man,2021-08-27,84534,,0
Isle of Man,2021-09-25,84534,,0
Isle of Man,2021-10-06,84534,65479.0,77.4587739844323
Isle of Man,2021-10-08,84534,,0
Isle of Man,2021-11-07,84534,,0
Isle of Man,2021-11-08,84534,68139.0,80.60543686563986
Isle of Man,2021-12-23,84534,68597.0,81.14723070007335
Isle of Man,2022-01-01,84534,,0
Isle of Man,2022-01-19,84534,69040.0,81.67128019495115
Isle of Man,2022-01-29,84534,,0
Isle of Man,2022-03-12,84534,69443.0,82.14801145101379
Isle of Man,2022-03-20,84534,,0
Isle of Man,2022-04-08,84534,,0
Isle of Man,2022-04-27,84534,,0
Isle of Man,2022-05-22,84534,,0
Isle of Man,2022-05-30,84534,,0
Isle of Man,2022-06-01,84534,,0
Isle of Man,2022-06-12,84534,,0
Isle of Man,2022-06-28,84534,,0
Isle of Man,2022-07-02,84534,,0
Isle of Man,2022-07-22,84534,,0
Isle of Man,2022-08-26,84534,,0
Isle of Man,2022-09-13,84534,,0
Isle of Man,2022-11-01,84534,,0
Isle of Man,2022-11-19,84534,,0
Isle of Man,2022-12-11,84534,,0
Isle of Man,2023-01-03,84534,,0
Isle of Man,2023-01-28,84534,,0
Isle of Man,2023-02-15,84534,,0
Italy,2020-02-02,59037500,,0
Italy,2020-03-09,59037500,,0
Italy,2020-03-17,59037500,,0
Italy,2020-03-20,59037500,,0
Italy,2020-03-28,59037500,,0
Italy,2020-06-01,59037500,,0
Italy,2020-07-28,59037500,,0
Italy,2020-07-31,59037500,,0
Italy,2020-08-02,59037500,,0
Italy,2020-08-19,59037500,,0
Italy,2020-09-01,59037500,,0
Italy,2020-10-07,59037500,,0
Italy,2020-10-12,59037500,,0
Italy,2020-10-17,59037500,,0
Italy,2020-10-25,59037500,,0
Italy,2020-11-01,59037500,,0
Italy,2020-11-09,59037500,,0
Italy,2020-11-21,59037500,,0
Italy,2020-12-19,59037500,,0
Italy,2021-01-05,59037500,277035.0,0.46925281624524845
Italy,2021-01-07,59037500,434910.0,0.7366677218157308
Italy,2021-01-13,59037500,941084.0,1.594045219280392
Italy,2021-01-30,59037500,1394363.0,2.361827078232618
Italy,2021-02-25,59037500,2688008.0,4.553054033207927
Italy,2021-04-01,59037500,7445084.0,12.610777101024922
Italy,2021-04-10,59037500,9244095.0,15.658012931176998
Italy,2021-04-17,59037500,10890492.0,18.44674514518508
Italy,2021-05-14,59037500,18726250.0,31.719261285442574
Italy,2021-05-22,59037500,21190700.0,35.89364395548644
Italy,2021-06-03,59037500,24962558.0,42.28256589306534
Italy,2021-06-07,59037500,26861349.0,45.49881302505636
Italy,2021-06-11,59037500,28795266.0,48.77455796210244
Italy,2021-06-16,59037500,30601353.0,51.83377940031036
Italy,2021-06-26,59037500,33469994.0,56.69279673763808
Italy,2021-07-21,59037500,37079795.0,62.807220133002986
Italy,2021-07-27,59037500,37889214.0,64.17824597909613
Italy,2021-08-07,59037500,39734653.0,67.30412338793911
Italy,2021-08-12,59037500,40588712.0,68.75076222775934
Italy,2021-08-29,59037500,42457979.0,71.91700044337942
Italy,2021-09-02,59037500,43018911.0,72.8671292022802
Italy,2021-09-11,59037500,43845777.0,74.26770746552292
Italy,2021-09-13,59037500,43967433.0,74.47377319950284
Italy,2021-10-12,59037500,45991531.0,77.9022702733613
Italy,2021-10-20,59037500,46443835.0,78.66840063883494
Italy,2021-11-11,59037500,46886974.0,79.41900696560991
Italy,2021-12-11,59037500,47675021.0,80.75383207465252
Italy,2021-12-24,59037500,48155204.0,81.56718499057683
Italy,2021-12-26,59037500,48173850.0,81.5987683212452
Italy,2022-01-24,59037500,49941873.0,84.59351545404925
Italy,2022-01-26,59037500,50022536.0,84.73014562683173
Italy,2022-03-04,59037500,50673390.0,85.83258781812337
Italy,2022-03-06,59037500,50680298.0,85.84428886114907
Italy,2022-04-28,59037500,50779906.0,86.01300882259999
Italy,2022-06-28,59037500,50814616.0,86.07180199043754
Italy,2022-07-03,59037500,50816707.0,86.07534380875929
Italy,2022-07-08,59037500,50819221.0,86.07960212117483
Italy,2022-07-25,59037500,50827084.0,86.0929207808898
Italy,2022-08-01,59037500,50830233.0,86.09825468136576
Italy,2022-08-11,59037500,50834176.0,86.1049334903771
Italy,2022-09-04,59037500,50840422.0,86.11551321167681
Italy,2022-09-22,59037500,50845498.0,86.12411114080224
Italy,2022-10-01,59037500,50847216.0,86.12702115700347
Italy,2022-10-25,59037500,50852105.0,86.1353023381489
Italy,2022-10-28,59037500,50853171.0,86.1371079710188
Italy,2022-11-01,59037500,50853545.0,86.1377414669788
Italy,2022-11-02,59037500,50853730.0,86.13805482727986
Italy,2022-11-14,59037500,50855842.0,86.1416322162304
Italy,2022-11-30,59037500,50858705.0,86.1464816786193
Italy,2022-12-11,59037500,50860121.0,86.14888015530204
Italy,2022-12-26,59037500,50861885.0,86.15186808811868
Italy,2023-01-25,59037500,50865282.0,86.157622060782
Italy,2023-02-11,59037500,50866502.0,86.15968854492957
Jersey,2021-04-08,110796,,0
Jersey,2021-04-10,110796,,0
Jersey,2021-04-27,110796,,0
Jersey,2021-04-28,110796,,0
Jersey,2021-06-03,110796,,0
Jersey,2021-06-09,110796,64541.0,58.25210296400593
Jersey,2021-07-14,110796,72703.0,65.61879490234304
Jersey,2021-09-13,110796,,0
Jersey,2021-09-25,110796,,0
Jersey,2021-10-12,110796,,0
Jersey,2021-11-26,110796,,0
Jersey,2021-12-30,110796,,0
Jersey,2022-01-07,110796,,0
Jersey,2022-01-19,110796,82027.0,74.03426116466298
Jersey,2022-03-09,110796,,0
Jersey,2022-05-07,110796,,0
Jersey,2022-05-21,110796,,0
Jersey,2022-05-31,110796,,0
Jersey,2022-06-27,110796,,0
Jersey,2022-07-14,110796,,0
Jersey,2022-07-17,110796,83770.0,75.6074226506372
Jersey,2022-07-20,110796,,0
Jersey,2022-07-23,110796,,0
Jersey,2022-08-16,110796,,0
Jersey,2022-08-26,110796,,0
Jersey,2022-08-30,110796,,0
Jersey,2022-09-05,110796,,0
Jersey,2022-09-12,110796,,0
Jersey,2022-10-20,110796,,0
Jersey,2022-10-22,110796,,0
Jersey,2022-11-22,110796,,0
Jersey,2022-12-23,110796,,0
Jersey,2023-01-04,110796,,0
Kosovo,2020-03-20,1782120,,0
Kosovo,2020-04-06,1782120,,0
Kosovo,2020-04-20,1782120,,0
Kosovo,2020-04-22,1782120,,0
Kosovo,2020-04-24,1782120,,0
Kosovo,2020-05-16,1782120,,0
Kosovo,2020-05-28,1782120,,0
Kosovo,2020-06-30,1782120,,0
Kosovo,2020-07-01,1782120,,0
Kosovo,2020-08-10,1782120,,0
Kosovo,2020-08-28,1782120,,0
Kosovo,2020-08-29,1782120,,0
Kosovo,2020-08-30,1782120,,0
Kosovo,2020-09-02,1782120,,0
Kosovo,2020-09-16,1782120,,0
Kosovo,2020-09-21,1782120,,0
Kosovo,2020-10-19,1782120,,0
Kosovo,2020-10-20,1782120,,0
Kosovo,2020-10-24,1782120,,0
Kosovo,2020-11-03,1782120,,0
Kosovo,2020-11-05,1782120,,0
Kosovo,2020-11-06,1782120,,0
Kosovo,2020-11-10,1782120,,0
Kosovo,2020-11-11,1782120,,0
Kosovo,2020-11-14,1782120,,0
Kosovo,2020-11-27,1782120,,0
Kosovo,2020-11-29,1782120,,0
Kosovo,2020-11-30,1782120,,0
Kosovo,2020-12-18,1782120,,0
Kosovo,2020-12-21,1782120,,0
Kosovo,2020-12-28,1782120,,0
Kosovo,2021-01-06,1782120,,0
Kosovo,2021-01-15,1782120,,0
Kosovo,2021-01-26,1782120,,0
Kosovo,2021-02-04,1782120,,0
Kosovo,2021-02-21,1782120,,0
Kosovo,2021-02-24,1782120,,0
Kosovo,2021-02-25,1782120,,0
Kosovo,2021-03-14,1782120,,0
Kosovo,2021-03-17,1782120,,0
Kosovo,2021-03-23,1782120,,0
Kosovo,2021-04-12,1782120,,0
Kosovo,2021-04-24,1782120,,0
Kosovo,2021-05-11,1782120,,0
Kosovo,2021-05-16,1782120,,0
Kosovo,2021-06-02,1782120,69686.0,3.9102975958341633
Kosovo,2021-06-12,1782120,,0
Kosovo,2021-06-29,1782120,,0
Kosovo,2021-07-01,1782120,,0
Kosovo,2021-07-18,1782120,,0
Kosovo,2021-07-27,1782120,256808.0,14.410293387351548
Kosovo,2021-07-28,1782120,263847.0,14.805273509285316
Kosovo,2021-08-01,1782120,,0
Kosovo,2021-08-18,1782120,406739.0,22.82338681847131
Kosovo,2021-08-21,1782120,447676.0,25.120488857340856
Kosovo,2021-08-22,1782120,471388.0,26.45104272170988
Kosovo,2021-09-05,1782120,615156.0,34.51831110786902
Kosovo,2021-09-14,1782120,697914.0,39.1621191673938
Kosovo,2021-09-21,1782120,740026.0,41.52515410060518
Kosovo,2021-09-27,1782120,778650.0,43.69246653554905
Kosovo,2021-10-12,1782120,826380.0,46.37074487336676
Kosovo,2021-10-17,1782120,,0
Kosovo,2021-10-23,1782120,834857.0,46.846415635354624
Kosovo,2021-11-06,1782120,841269.0,47.20621284260555
Kosovo,2021-11-12,1782120,844163.0,47.368604158541956
Kosovo,2021-11-14,1782120,,0
Kosovo,2021-12-26,1782120,,0
Kosovo,2022-01-06,1782120,,0
Kosovo,2022-01-08,1782120,,0
Kosovo,2022-01-18,1782120,886531.0,49.746004045754624
Kosovo,2022-03-21,1782120,901225.0,50.57052996018775
Kosovo,2022-03-31,1782120,901730.0,50.59886707647935
Kosovo,2022-04-04,1782120,901850.0,50.60560064866746
Kosovo,2022-04-11,1782120,902075.0,50.61822609652015
Kosovo,2022-05-15,1782120,902904.0,50.66474385771962
Kosovo,2022-05-19,1782120,903025.0,50.671533543009296
Kosovo,2022-05-21,1782120,903066.0,50.67383418017356
Kosovo,2022-06-15,1782120,903514.0,50.698972849675805
